partida_id,rodata,clube,chutes,chutes_no_alvo,posse_de_bola,passes,precisao_passes,faltas,cartao_amarelo,cartao_vermelho,impedimentos,escanteios
229,20,fluminense,0,0,nan,0,nan,0,0,0,0,0
229,20,santos,0,0,nan,0,nan,0,0,0,0,0
230,20,corinthians,0,0,nan,0,nan,0,0,0,0,0
230,20,guarani,0,0,nan,0,nan,0,0,0,0,0
231,20,fortaleza,0,0,nan,0,nan,0,0,0,0,0
231,20,atletico-mg,0,0,nan,0,nan,0,0,0,0,0
232,20,internacional,0,0,nan,0,nan,0,0,0,0,0
232,20,figueirense,0,0,nan,0,nan,0,0,0,0,0
233,20,juventude,0,0,nan,0,nan,0,0,0,0,0
233,20,paysandu,0,0,nan,0,nan,0,0,0,0,0
234,20,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
234,20,bahia,0,0,nan,0,nan,0,0,0,0,0
235,20,ponte preta,0,0,nan,0,nan,0,0,0,0,0
235,20,coritiba,0,0,nan,0,nan,0,0,0,0,0
236,20,criciuma,0,0,nan,0,nan,0,0,0,0,0
236,20,flamengo,0,0,nan,0,nan,0,0,0,0,0
237,20,goias,0,0,nan,0,nan,0,0,0,0,0
237,20,sao caetano,0,0,nan,0,nan,0,0,0,0,0
238,20,vitoria,0,0,nan,0,nan,0,0,0,0,0
238,20,sao paulo,0,0,nan,0,nan,0,0,0,0,0
239,20,cruzeiro,0,0,nan,0,nan,0,0,0,0,0
239,20,parana,0,0,nan,0,nan,0,0,0,0,0
240,20,vasco,0,0,nan,0,nan,0,0,0,0,0
240,20,gremio,0,0,nan,0,nan,0,0,0,0,0
241,21,parana,0,0,nan,0,nan,0,0,0,0,0
241,21,fortaleza,0,0,nan,0,nan,0,0,0,0,0
242,21,atletico-mg,0,0,nan,0,nan,0,0,0,0,0
242,21,juventude,0,0,nan,0,nan,0,0,0,0,0
243,21,paysandu,0,0,nan,0,nan,0,0,0,0,0
243,21,cruzeiro,0,0,nan,0,nan,0,0,0,0,0
244,21,guarani,0,0,nan,0,nan,0,0,0,0,0
244,21,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
245,21,figueirense,0,0,nan,0,nan,0,0,0,0,0
245,21,vasco,0,0,nan,0,nan,0,0,0,0,0
246,21,santos,0,0,nan,0,nan,0,0,0,0,0
246,21,goias,0,0,nan,0,nan,0,0,0,0,0
247,21,bahia,0,0,nan,0,nan,0,0,0,0,0
247,21,corinthians,0,0,nan,0,nan,0,0,0,0,0
248,21,coritiba,0,0,nan,0,nan,0,0,0,0,0
248,21,vitoria,0,0,nan,0,nan,0,0,0,0,0
249,21,gremio,0,0,nan,0,nan,0,0,0,0,0
249,21,criciuma,0,0,nan,0,nan,0,0,0,0,0
250,21,flamengo,0,0,nan,0,nan,0,0,0,0,0
250,21,internacional,0,0,nan,0,nan,0,0,0,0,0
251,21,sao caetano,0,0,nan,0,nan,0,0,0,0,0
251,21,fluminense,0,0,nan,0,nan,0,0,0,0,0
252,21,sao paulo,0,0,nan,0,nan,0,0,0,0,0
252,21,ponte preta,0,0,nan,0,nan,0,0,0,0,0
253,22,santos,0,0,nan,0,nan,0,0,0,0,0
253,22,vasco,0,0,nan,0,nan,0,0,0,0,0
254,22,goias,0,0,nan,0,nan,0,0,0,0,0
254,22,atletico-mg,0,0,nan,0,nan,0,0,0,0,0
255,22,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
255,22,paysandu,0,0,nan,0,nan,0,0,0,0,0
256,22,fortaleza,0,0,nan,0,nan,0,0,0,0,0
256,22,ponte preta,0,0,nan,0,nan,0,0,0,0,0
257,22,juventude,0,0,nan,0,nan,0,0,0,0,0
257,22,fluminense,0,0,nan,0,nan,0,0,0,0,0
258,22,flamengo,0,0,nan,0,nan,0,0,0,0,0
258,22,sao paulo,0,0,nan,0,nan,0,0,0,0,0
259,22,criciuma,0,0,nan,0,nan,0,0,0,0,0
259,22,coritiba,0,0,nan,0,nan,0,0,0,0,0
260,22,guarani,0,0,nan,0,nan,0,0,0,0,0
260,22,figueirense,0,0,nan,0,nan,0,0,0,0,0
261,22,vitoria,0,0,nan,0,nan,0,0,0,0,0
261,22,parana,0,0,nan,0,nan,0,0,0,0,0
262,22,corinthians,0,0,nan,0,nan,0,0,0,0,0
262,22,gremio,0,0,nan,0,nan,0,0,0,0,0
263,22,cruzeiro,0,0,nan,0,nan,0,0,0,0,0
263,22,bahia,0,0,nan,0,nan,0,0,0,0,0
264,22,internacional,0,0,nan,0,nan,0,0,0,0,0
264,22,sao caetano,0,0,nan,0,nan,0,0,0,0,0
179,15,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
179,15,santos,0,0,nan,0,nan,0,0,0,0,0
180,15,goias,0,0,nan,0,nan,0,0,0,0,0
180,15,ponte preta,0,0,nan,0,nan,0,0,0,0,0
228,19,parana,0,0,nan,0,nan,0,0,0,0,0
228,19,criciuma,0,0,nan,0,nan,0,0,0,0,0
265,23,fluminense,0,0,nan,0,nan,0,0,0,0,0
265,23,cruzeiro,0,0,nan,0,nan,0,0,0,0,0
266,23,gremio,0,0,nan,0,nan,0,0,0,0,0
266,23,santos,0,0,nan,0,nan,0,0,0,0,0
267,23,sao paulo,0,0,nan,0,nan,0,0,0,0,0
267,23,internacional,0,0,nan,0,nan,0,0,0,0,0
268,23,sao caetano,0,0,nan,0,nan,0,0,0,0,0
268,23,juventude,0,0,nan,0,nan,0,0,0,0,0
269,23,figueirense,0,0,nan,0,nan,0,0,0,0,0
269,23,goias,0,0,nan,0,nan,0,0,0,0,0
270,23,parana,0,0,nan,0,nan,0,0,0,0,0
270,23,corinthians,0,0,nan,0,nan,0,0,0,0,0
271,23,paysandu,0,0,nan,0,nan,0,0,0,0,0
271,23,guarani,0,0,nan,0,nan,0,0,0,0,0
272,23,coritiba,0,0,nan,0,nan,0,0,0,0,0
272,23,fortaleza,0,0,nan,0,nan,0,0,0,0,0
273,23,bahia,0,0,nan,0,nan,0,0,0,0,0
273,23,criciuma,0,0,nan,0,nan,0,0,0,0,0
274,23,ponte preta,0,0,nan,0,nan,0,0,0,0,0
274,23,flamengo,0,0,nan,0,nan,0,0,0,0,0
275,23,vasco,0,0,nan,0,nan,0,0,0,0,0
275,23,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
276,23,atletico-mg,0,0,nan,0,nan,0,0,0,0,0
276,23,vitoria,0,0,nan,0,nan,0,0,0,0,0
277,24,vitoria,0,0,nan,0,nan,0,0,0,0,0
277,24,paysandu,0,0,nan,0,nan,0,0,0,0,0
278,24,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
278,24,parana,0,0,nan,0,nan,0,0,0,0,0
279,24,criciuma,0,0,nan,0,nan,0,0,0,0,0
279,24,sao caetano,0,0,nan,0,nan,0,0,0,0,0
280,24,fortaleza,0,0,nan,0,nan,0,0,0,0,0
280,24,fluminense,0,0,nan,0,nan,0,0,0,0,0
281,24,juventude,0,0,nan,0,nan,0,0,0,0,0
281,24,ponte preta,0,0,nan,0,nan,0,0,0,0,0
282,24,santos,0,0,nan,0,nan,0,0,0,0,0
282,24,atletico-mg,0,0,nan,0,nan,0,0,0,0,0
283,24,goias,0,0,nan,0,nan,0,0,0,0,0
283,24,vasco,0,0,nan,0,nan,0,0,0,0,0
284,24,cruzeiro,0,0,nan,0,nan,0,0,0,0,0
284,24,sao paulo,0,0,nan,0,nan,0,0,0,0,0
285,24,flamengo,0,0,nan,0,nan,0,0,0,0,0
285,24,bahia,0,0,nan,0,nan,0,0,0,0,0
286,24,corinthians,0,0,nan,0,nan,0,0,0,0,0
286,24,figueirense,0,0,nan,0,nan,0,0,0,0,0
287,24,guarani,0,0,nan,0,nan,0,0,0,0,0
287,24,gremio,0,0,nan,0,nan,0,0,0,0,0
288,24,internacional,0,0,nan,0,nan,0,0,0,0,0
288,24,coritiba,0,0,nan,0,nan,0,0,0,0,0
289,25,fluminense,0,0,nan,0,nan,0,0,0,0,0
289,25,criciuma,0,0,nan,0,nan,0,0,0,0,0
290,25,sao caetano,0,0,nan,0,nan,0,0,0,0,0
290,25,cruzeiro,0,0,nan,0,nan,0,0,0,0,0
291,25,parana,0,0,nan,0,nan,0,0,0,0,0
291,25,santos,0,0,nan,0,nan,0,0,0,0,0
292,25,sao paulo,0,0,nan,0,nan,0,0,0,0,0
292,25,juventude,0,0,nan,0,nan,0,0,0,0,0
293,25,paysandu,0,0,nan,0,nan,0,0,0,0,0
293,25,goias,0,0,nan,0,nan,0,0,0,0,0
294,25,ponte preta,0,0,nan,0,nan,0,0,0,0,0
294,25,internacional,0,0,nan,0,nan,0,0,0,0,0
295,25,coritiba,0,0,nan,0,nan,0,0,0,0,0
295,25,flamengo,0,0,nan,0,nan,0,0,0,0,0
296,25,atletico-mg,0,0,nan,0,nan,0,0,0,0,0
296,25,corinthians,0,0,nan,0,nan,0,0,0,0,0
297,25,figueirense,0,0,nan,0,nan,0,0,0,0,0
297,25,vitoria,0,0,nan,0,nan,0,0,0,0,0
298,25,bahia,0,0,nan,0,nan,0,0,0,0,0
298,25,fortaleza,0,0,nan,0,nan,0,0,0,0,0
299,25,vasco,0,0,nan,0,nan,0,0,0,0,0
299,25,guarani,0,0,nan,0,nan,0,0,0,0,0
300,25,gremio,0,0,nan,0,nan,0,0,0,0,0
300,25,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
301,26,vasco,0,0,nan,0,nan,0,0,0,0,0
301,26,vitoria,0,0,nan,0,nan,0,0,0,0,0
302,26,bahia,0,0,nan,0,nan,0,0,0,0,0
302,26,internacional,0,0,nan,0,nan,0,0,0,0,0
303,26,figueirense,0,0,nan,0,nan,0,0,0,0,0
303,26,santos,0,0,nan,0,nan,0,0,0,0,0
304,26,coritiba,0,0,nan,0,nan,0,0,0,0,0
304,26,juventude,0,0,nan,0,nan,0,0,0,0,0
305,26,atletico-mg,0,0,nan,0,nan,0,0,0,0,0
305,26,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
306,26,sao paulo,0,0,nan,0,nan,0,0,0,0,0
306,26,criciuma,0,0,nan,0,nan,0,0,0,0,0
307,26,paysandu,0,0,nan,0,nan,0,0,0,0,0
307,26,corinthians,0,0,nan,0,nan,0,0,0,0,0
308,26,sao caetano,0,0,nan,0,nan,0,0,0,0,0
308,26,fortaleza,0,0,nan,0,nan,0,0,0,0,0
309,26,ponte preta,0,0,nan,0,nan,0,0,0,0,0
309,26,cruzeiro,0,0,nan,0,nan,0,0,0,0,0
310,26,parana,0,0,nan,0,nan,0,0,0,0,0
310,26,guarani,0,0,nan,0,nan,0,0,0,0,0
311,26,gremio,0,0,nan,0,nan,0,0,0,0,0
311,26,goias,0,0,nan,0,nan,0,0,0,0,0
312,26,fluminense,0,0,nan,0,nan,0,0,0,0,0
312,26,flamengo,0,0,nan,0,nan,0,0,0,0,0
313,27,flamengo,0,0,nan,0,nan,0,0,0,0,0
313,27,sao caetano,0,0,nan,0,nan,0,0,0,0,0
314,27,goias,0,0,nan,0,nan,0,0,0,0,0
314,27,parana,0,0,nan,0,nan,0,0,0,0,0
315,27,juventude,0,0,nan,0,nan,0,0,0,0,0
315,27,bahia,0,0,nan,0,nan,0,0,0,0,0
316,27,cruzeiro,0,0,nan,0,nan,0,0,0,0,0
316,27,coritiba,0,0,nan,0,nan,0,0,0,0,0
317,27,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
317,27,figueirense,0,0,nan,0,nan,0,0,0,0,0
318,27,vitoria,0,0,nan,0,nan,0,0,0,0,0
318,27,gremio,0,0,nan,0,nan,0,0,0,0,0
319,27,santos,0,0,nan,0,nan,0,0,0,0,0
319,27,paysandu,0,0,nan,0,nan,0,0,0,0,0
320,27,fortaleza,0,0,nan,0,nan,0,0,0,0,0
320,27,sao paulo,0,0,nan,0,nan,0,0,0,0,0
321,27,corinthians,0,0,nan,0,nan,0,0,0,0,0
321,27,vasco,0,0,nan,0,nan,0,0,0,0,0
322,27,internacional,0,0,nan,0,nan,0,0,0,0,0
322,27,fluminense,0,0,nan,0,nan,0,0,0,0,0
323,27,guarani,0,0,nan,0,nan,0,0,0,0,0
323,27,atletico-mg,0,0,nan,0,nan,0,0,0,0,0
324,27,criciuma,0,0,nan,0,nan,0,0,0,0,0
324,27,ponte preta,0,0,nan,0,nan,0,0,0,0,0
325,28,santos,0,0,nan,0,nan,0,0,0,0,0
325,28,flamengo,0,0,nan,0,nan,0,0,0,0,0
326,28,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
326,28,fortaleza,0,0,nan,0,nan,0,0,0,0,0
327,28,goias,0,0,nan,0,nan,0,0,0,0,0
327,28,cruzeiro,0,0,nan,0,nan,0,0,0,0,0
328,28,gremio,0,0,nan,0,nan,0,0,0,0,0
328,28,sao caetano,0,0,nan,0,nan,0,0,0,0,0
329,28,vasco,0,0,nan,0,nan,0,0,0,0,0
329,28,sao paulo,0,0,nan,0,nan,0,0,0,0,0
330,28,paysandu,0,0,nan,0,nan,0,0,0,0,0
330,28,ponte preta,0,0,nan,0,nan,0,0,0,0,0
331,28,parana,0,0,nan,0,nan,0,0,0,0,0
331,28,fluminense,0,0,nan,0,nan,0,0,0,0,0
332,28,vitoria,0,0,nan,0,nan,0,0,0,0,0
332,28,juventude,0,0,nan,0,nan,0,0,0,0,0
333,28,guarani,0,0,nan,0,nan,0,0,0,0,0
333,28,criciuma,0,0,nan,0,nan,0,0,0,0,0
334,28,figueirense,0,0,nan,0,nan,0,0,0,0,0
334,28,coritiba,0,0,nan,0,nan,0,0,0,0,0
335,28,corinthians,0,0,nan,0,nan,0,0,0,0,0
335,28,internacional,0,0,nan,0,nan,0,0,0,0,0
336,28,atletico-mg,0,0,nan,0,nan,0,0,0,0,0
336,28,bahia,0,0,nan,0,nan,0,0,0,0,0
337,29,fluminense,0,0,nan,0,nan,0,0,0,0,0
337,29,gremio,0,0,nan,0,nan,0,0,0,0,0
338,29,fortaleza,0,0,nan,0,nan,0,0,0,0,0
338,29,santos,0,0,nan,0,nan,0,0,0,0,0
339,29,internacional,0,0,nan,0,nan,0,0,0,0,0
339,29,vitoria,0,0,nan,0,nan,0,0,0,0,0
340,29,cruzeiro,0,0,nan,0,nan,0,0,0,0,0
340,29,guarani,0,0,nan,0,nan,0,0,0,0,0
341,29,sao paulo,0,0,nan,0,nan,0,0,0,0,0
341,29,paysandu,0,0,nan,0,nan,0,0,0,0,0
342,29,sao caetano,0,0,nan,0,nan,0,0,0,0,0
342,29,vasco,0,0,nan,0,nan,0,0,0,0,0
343,29,juventude,0,0,nan,0,nan,0,0,0,0,0
343,29,goias,0,0,nan,0,nan,0,0,0,0,0
344,29,flamengo,0,0,nan,0,nan,0,0,0,0,0
344,29,corinthians,0,0,nan,0,nan,0,0,0,0,0
345,29,bahia,0,0,nan,0,nan,0,0,0,0,0
345,29,parana,0,0,nan,0,nan,0,0,0,0,0
346,29,ponte preta,0,0,nan,0,nan,0,0,0,0,0
346,29,figueirense,0,0,nan,0,nan,0,0,0,0,0
347,29,criciuma,0,0,nan,0,nan,0,0,0,0,0
347,29,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
348,29,coritiba,0,0,nan,0,nan,0,0,0,0,0
348,29,atletico-mg,0,0,nan,0,nan,0,0,0,0,0
349,30,santos,0,0,nan,0,nan,0,0,0,0,0
349,30,criciuma,0,0,nan,0,nan,0,0,0,0,0
350,30,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
350,30,cruzeiro,0,0,nan,0,nan,0,0,0,0,0
351,30,gremio,0,0,nan,0,nan,0,0,0,0,0
351,30,bahia,0,0,nan,0,nan,0,0,0,0,0
352,30,corinthians,0,0,nan,0,nan,0,0,0,0,0
352,30,fortaleza,0,0,nan,0,nan,0,0,0,0,0
353,30,vitoria,0,0,nan,0,nan,0,0,0,0,0
353,30,flamengo,0,0,nan,0,nan,0,0,0,0,0
354,30,figueirense,0,0,nan,0,nan,0,0,0,0,0
354,30,sao paulo,0,0,nan,0,nan,0,0,0,0,0
355,30,goias,0,0,nan,0,nan,0,0,0,0,0
355,30,internacional,0,0,nan,0,nan,0,0,0,0,0
356,30,paysandu,0,0,nan,0,nan,0,0,0,0,0
356,30,sao caetano,0,0,nan,0,nan,0,0,0,0,0
357,30,guarani,0,0,nan,0,nan,0,0,0,0,0
357,30,juventude,0,0,nan,0,nan,0,0,0,0,0
358,30,parana,0,0,nan,0,nan,0,0,0,0,0
358,30,coritiba,0,0,nan,0,nan,0,0,0,0,0
359,30,vasco,0,0,nan,0,nan,0,0,0,0,0
359,30,fluminense,0,0,nan,0,nan,0,0,0,0,0
360,30,atletico-mg,0,0,nan,0,nan,0,0,0,0,0
360,30,ponte preta,0,0,nan,0,nan,0,0,0,0,0
361,31,cruzeiro,0,0,nan,0,nan,0,0,0,0,0
361,31,santos,0,0,nan,0,nan,0,0,0,0,0
362,31,coritiba,0,0,nan,0,nan,0,0,0,0,0
362,31,gremio,0,0,nan,0,nan,0,0,0,0,0
363,31,ponte preta,0,0,nan,0,nan,0,0,0,0,0
363,31,parana,0,0,nan,0,nan,0,0,0,0,0
364,31,fluminense,0,0,nan,0,nan,0,0,0,0,0
364,31,paysandu,0,0,nan,0,nan,0,0,0,0,0
365,31,internacional,0,0,nan,0,nan,0,0,0,0,0
365,31,guarani,0,0,nan,0,nan,0,0,0,0,0
366,31,bahia,0,0,nan,0,nan,0,0,0,0,0
366,31,vasco,0,0,nan,0,nan,0,0,0,0,0
367,31,criciuma,0,0,nan,0,nan,0,0,0,0,0
367,31,corinthians,0,0,nan,0,nan,0,0,0,0,0
368,31,fortaleza,0,0,nan,0,nan,0,0,0,0,0
368,31,vitoria,0,0,nan,0,nan,0,0,0,0,0
369,31,juventude,0,0,nan,0,nan,0,0,0,0,0
369,31,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
370,31,sao caetano,0,0,nan,0,nan,0,0,0,0,0
370,31,figueirense,0,0,nan,0,nan,0,0,0,0,0
371,31,sao paulo,0,0,nan,0,nan,0,0,0,0,0
371,31,atletico-mg,0,0,nan,0,nan,0,0,0,0,0
372,31,flamengo,0,0,nan,0,nan,0,0,0,0,0
372,31,goias,0,0,nan,0,nan,0,0,0,0,0
373,32,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
373,32,internacional,0,0,nan,0,nan,0,0,0,0,0
374,32,gremio,0,0,nan,0,nan,0,0,0,0,0
374,32,ponte preta,0,0,nan,0,nan,0,0,0,0,0
375,32,goias,0,0,nan,0,nan,0,0,0,0,0
375,32,fortaleza,0,0,nan,0,nan,0,0,0,0,0
376,32,paysandu,0,0,nan,0,nan,0,0,0,0,0
376,32,bahia,0,0,nan,0,nan,0,0,0,0,0
377,32,vitoria,0,0,nan,0,nan,0,0,0,0,0
377,32,criciuma,0,0,nan,0,nan,0,0,0,0,0
378,32,guarani,0,0,nan,0,nan,0,0,0,0,0
378,32,flamengo,0,0,nan,0,nan,0,0,0,0,0
379,32,parana,0,0,nan,0,nan,0,0,0,0,0
379,32,sao paulo,0,0,nan,0,nan,0,0,0,0,0
380,32,santos,0,0,nan,0,nan,0,0,0,0,0
380,32,juventude,0,0,nan,0,nan,0,0,0,0,0
381,32,corinthians,0,0,nan,0,nan,0,0,0,0,0
381,32,cruzeiro,0,0,nan,0,nan,0,0,0,0,0
382,32,figueirense,0,0,nan,0,nan,0,0,0,0,0
382,32,fluminense,0,0,nan,0,nan,0,0,0,0,0
383,32,vasco,0,0,nan,0,nan,0,0,0,0,0
383,32,coritiba,0,0,nan,0,nan,0,0,0,0,0
384,32,atletico-mg,0,0,nan,0,nan,0,0,0,0,0
384,32,sao caetano,0,0,nan,0,nan,0,0,0,0,0
385,33,internacional,0,0,nan,0,nan,0,0,0,0,0
385,33,santos,0,0,nan,0,nan,0,0,0,0,0
386,33,sao paulo,0,0,nan,0,nan,0,0,0,0,0
386,33,gremio,0,0,nan,0,nan,0,0,0,0,0
387,33,flamengo,0,0,nan,0,nan,0,0,0,0,0
387,33,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
388,33,cruzeiro,0,0,nan,0,nan,0,0,0,0,0
388,33,vitoria,0,0,nan,0,nan,0,0,0,0,0
389,33,bahia,0,0,nan,0,nan,0,0,0,0,0
389,33,figueirense,0,0,nan,0,nan,0,0,0,0,0
390,33,criciuma,0,0,nan,0,nan,0,0,0,0,0
390,33,goias,0,0,nan,0,nan,0,0,0,0,0
391,33,fortaleza,0,0,nan,0,nan,0,0,0,0,0
391,33,guarani,0,0,nan,0,nan,0,0,0,0,0
392,33,juventude,0,0,nan,0,nan,0,0,0,0,0
392,33,corinthians,0,0,nan,0,nan,0,0,0,0,0
393,33,ponte preta,0,0,nan,0,nan,0,0,0,0,0
393,33,vasco,0,0,nan,0,nan,0,0,0,0,0
394,33,sao caetano,0,0,nan,0,nan,0,0,0,0,0
394,33,parana,0,0,nan,0,nan,0,0,0,0,0
395,33,fluminense,0,0,nan,0,nan,0,0,0,0,0
395,33,atletico-mg,0,0,nan,0,nan,0,0,0,0,0
396,33,coritiba,0,0,nan,0,nan,0,0,0,0,0
396,33,paysandu,0,0,nan,0,nan,0,0,0,0,0
397,34,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
397,34,fluminense,0,0,nan,0,nan,0,0,0,0,0
398,34,paysandu,0,0,nan,0,nan,0,0,0,0,0
398,34,internacional,0,0,nan,0,nan,0,0,0,0,0
399,34,sao caetano,0,0,nan,0,nan,0,0,0,0,0
399,34,ponte preta,0,0,nan,0,nan,0,0,0,0,0
400,34,gremio,0,0,nan,0,nan,0,0,0,0,0
400,34,figueirense,0,0,nan,0,nan,0,0,0,0,0
401,34,sao paulo,0,0,nan,0,nan,0,0,0,0,0
401,34,santos,0,0,nan,0,nan,0,0,0,0,0
402,34,vitoria,0,0,nan,0,nan,0,0,0,0,0
402,34,corinthians,0,0,nan,0,nan,0,0,0,0,0
403,34,goias,0,0,nan,0,nan,0,0,0,0,0
403,34,bahia,0,0,nan,0,nan,0,0,0,0,0
404,34,atletico-mg,0,0,nan,0,nan,0,0,0,0,0
404,34,vasco,0,0,nan,0,nan,0,0,0,0,0
405,34,juventude,0,0,nan,0,nan,0,0,0,0,0
405,34,fortaleza,0,0,nan,0,nan,0,0,0,0,0
406,34,guarani,0,0,nan,0,nan,0,0,0,0,0
406,34,coritiba,0,0,nan,0,nan,0,0,0,0,0
407,34,flamengo,0,0,nan,0,nan,0,0,0,0,0
407,34,parana,0,0,nan,0,nan,0,0,0,0,0
408,34,criciuma,0,0,nan,0,nan,0,0,0,0,0
408,34,cruzeiro,0,0,nan,0,nan,0,0,0,0,0
409,35,vasco,0,0,nan,0,nan,0,0,0,0,0
409,35,juventude,0,0,nan,0,nan,0,0,0,0,0
410,35,fortaleza,0,0,nan,0,nan,0,0,0,0,0
410,35,gremio,0,0,nan,0,nan,0,0,0,0,0
411,35,corinthians,0,0,nan,0,nan,0,0,0,0,0
411,35,sao caetano,0,0,nan,0,nan,0,0,0,0,0
412,35,coritiba,0,0,nan,0,nan,0,0,0,0,0
412,35,goias,0,0,nan,0,nan,0,0,0,0,0
413,35,ponte preta,0,0,nan,0,nan,0,0,0,0,0
413,35,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
414,35,santos,0,0,nan,0,nan,0,0,0,0,0
414,35,guarani,0,0,nan,0,nan,0,0,0,0,0
415,35,bahia,0,0,nan,0,nan,0,0,0,0,0
415,35,sao paulo,0,0,nan,0,nan,0,0,0,0,0
416,35,cruzeiro,0,0,nan,0,nan,0,0,0,0,0
416,35,flamengo,0,0,nan,0,nan,0,0,0,0,0
417,35,parana,0,0,nan,0,nan,0,0,0,0,0
417,35,paysandu,0,0,nan,0,nan,0,0,0,0,0
418,35,internacional,0,0,nan,0,nan,0,0,0,0,0
418,35,criciuma,0,0,nan,0,nan,0,0,0,0,0
419,35,fluminense,0,0,nan,0,nan,0,0,0,0,0
419,35,vitoria,0,0,nan,0,nan,0,0,0,0,0
420,35,figueirense,0,0,nan,0,nan,0,0,0,0,0
420,35,atletico-mg,0,0,nan,0,nan,0,0,0,0,0
421,36,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
421,36,coritiba,0,0,nan,0,nan,0,0,0,0,0
422,36,guarani,0,0,nan,0,nan,0,0,0,0,0
422,36,ponte preta,0,0,nan,0,nan,0,0,0,0,0
423,36,sao caetano,0,0,nan,0,nan,0,0,0,0,0
423,36,santos,0,0,nan,0,nan,0,0,0,0,0
424,36,atletico-mg,0,0,nan,0,nan,0,0,0,0,0
424,36,cruzeiro,0,0,nan,0,nan,0,0,0,0,0
425,36,figueirense,0,0,nan,0,nan,0,0,0,0,0
425,36,criciuma,0,0,nan,0,nan,0,0,0,0,0
426,36,sao paulo,0,0,nan,0,nan,0,0,0,0,0
426,36,corinthians,0,0,nan,0,nan,0,0,0,0,0
427,36,vitoria,0,0,nan,0,nan,0,0,0,0,0
427,36,bahia,0,0,nan,0,nan,0,0,0,0,0
428,36,goias,0,0,nan,0,nan,0,0,0,0,0
428,36,fluminense,0,0,nan,0,nan,0,0,0,0,0
429,36,juventude,0,0,nan,0,nan,0,0,0,0,0
429,36,parana,0,0,nan,0,nan,0,0,0,0,0
430,36,flamengo,0,0,nan,0,nan,0,0,0,0,0
430,36,vasco,0,0,nan,0,nan,0,0,0,0,0
431,36,internacional,0,0,nan,0,nan,0,0,0,0,0
431,36,gremio,0,0,nan,0,nan,0,0,0,0,0
432,36,paysandu,0,0,nan,0,nan,0,0,0,0,0
432,36,fortaleza,0,0,nan,0,nan,0,0,0,0,0
433,37,goias,0,0,nan,0,nan,0,0,0,0,0
433,37,sao paulo,0,0,nan,0,nan,0,0,0,0,0
434,37,guarani,0,0,nan,0,nan,0,0,0,0,0
434,37,fluminense,0,0,nan,0,nan,0,0,0,0,0
435,37,flamengo,0,0,nan,0,nan,0,0,0,0,0
435,37,paysandu,0,0,nan,0,nan,0,0,0,0,0
436,37,gremio,0,0,nan,0,nan,0,0,0,0,0
436,37,atletico-mg,0,0,nan,0,nan,0,0,0,0,0
437,37,coritiba,0,0,nan,0,nan,0,0,0,0,0
437,37,bahia,0,0,nan,0,nan,0,0,0,0,0
438,37,parana,0,0,nan,0,nan,0,0,0,0,0
438,37,internacional,0,0,nan,0,nan,0,0,0,0,0
439,37,santos,0,0,nan,0,nan,0,0,0,0,0
439,37,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
440,37,criciuma,0,0,nan,0,nan,0,0,0,0,0
440,37,vasco,0,0,nan,0,nan,0,0,0,0,0
441,37,fortaleza,0,0,nan,0,nan,0,0,0,0,0
441,37,figueirense,0,0,nan,0,nan,0,0,0,0,0
442,37,vitoria,0,0,nan,0,nan,0,0,0,0,0
442,37,sao caetano,0,0,nan,0,nan,0,0,0,0,0
443,37,corinthians,0,0,nan,0,nan,0,0,0,0,0
443,37,ponte preta,0,0,nan,0,nan,0,0,0,0,0
444,37,cruzeiro,0,0,nan,0,nan,0,0,0,0,0
444,37,juventude,0,0,nan,0,nan,0,0,0,0,0
445,38,ponte preta,0,0,nan,0,nan,0,0,0,0,0
445,38,goias,0,0,nan,0,nan,0,0,0,0,0
446,38,sao caetano,0,0,nan,0,nan,0,0,0,0,0
446,38,coritiba,0,0,nan,0,nan,0,0,0,0,0
447,38,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
447,38,vitoria,0,0,nan,0,nan,0,0,0,0,0
448,38,figueirense,0,0,nan,0,nan,0,0,0,0,0
448,38,flamengo,0,0,nan,0,nan,0,0,0,0,0
449,38,fluminense,0,0,nan,0,nan,0,0,0,0,0
449,38,corinthians,0,0,nan,0,nan,0,0,0,0,0
450,38,internacional,0,0,nan,0,nan,0,0,0,0,0
450,38,cruzeiro,0,0,nan,0,nan,0,0,0,0,0
